event,file,A_baseline_mV,A_positive_excursion_mV,A_positive_time_ns,A_negative_excursion_mV,A_negative_time_ns,B_baseline_mV,B_positive_excursion_mV,B_positive_time_ns,B_negative_excursion_mV,B_negative_time_ns,C_baseline_mV,C_positive_excursion_mV,C_positive_time_ns,C_negative_excursion_mV,C_negative_time_ns,D_baseline_mV,D_positive_excursion_mV,D_positive_time_ns,D_negative_excursion_mV,D_negative_time_ns
2602,event_002602.csv,0.0,39.98524,-32.0,-39.98524,28.0,0.0,39.52387,-72.0,-39.52387,-100.0,118.8792,356.7913,16.0,-39.67766999999999,-92.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-8.0
2603,event_002603.csv,0.0,39.98524,-96.0,-39.98524,12.0,0.0,39.52387,-64.0,-39.52387,180.0,118.8792,79.20150000000001,16.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
2604,event_002604.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-72.0,-39.52387,-36.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-8.0,23.80659,23.806600000000003,0.0,-23.80659,20.0
2605,event_002605.csv,0.0,39.98524,-88.0,-39.98524,-20.0,0.0,39.52387,-100.0,-39.52387,140.0,118.8792,79.20150000000001,112.0,-39.67766999999999,-8.0,23.80659,23.806600000000003,0.0,-7.93553,-60.0
2606,event_002606.csv,0.0,39.98524,-32.0,-39.98524,116.0,0.0,39.52387,-32.0,-39.52387,-100.0,118.8792,79.20150000000001,-72.0,-79.35533,-44.0,15.87106,31.742130000000003,0.0,-7.935529,-20.0
2607,event_002607.csv,0.0,39.98524,-56.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-92.0,118.8792,79.20150000000001,104.0,-39.67766999999999,-64.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2608,event_002608.csv,0.0,39.98524,-96.0,-39.98524,-36.0,0.0,39.52387,-96.0,-39.52387,-68.0,118.8792,79.20150000000001,96.0,-39.67766999999999,-76.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2609,event_002609.csv,0.0,39.98524,-76.0,0.0,-100.0,0.0,39.52387,28.0,-39.52387,-40.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-80.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2610,event_002610.csv,0.0,39.98524,-72.0,-39.98524,-52.0,0.0,39.52387,-96.0,-39.52387,-60.0,118.8792,118.8792,20.0,-39.67766999999999,-88.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2611,event_002611.csv,0.0,39.98524,-40.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,44.0,158.5568,39.5239,-36.0,-79.35527,4.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2612,event_002612.csv,0.0,39.98524,-100.0,-39.98524,-76.0,0.0,39.52387,-32.0,-39.52387,100.0,118.8792,118.8792,16.0,-79.35533,-92.0,23.80659,23.806600000000003,0.0,-23.80659,24.0
2613,event_002613.csv,0.0,39.98524,-96.0,-39.98524,-60.0,0.0,39.52387,-96.0,-39.52387,-92.0,118.8792,118.8792,152.0,-39.67766999999999,-20.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2614,event_002614.csv,0.0,39.98524,-4.0,-39.98524,-92.0,0.0,39.52387,-96.0,-39.52387,92.0,118.8792,118.8792,56.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2615,event_002615.csv,0.0,39.98524,-88.0,-39.98524,-28.0,0.0,39.52387,-52.0,-39.52387,-76.0,118.8792,118.8792,-72.0,-79.35533,-92.0,27.77436,19.83883,0.0,-19.838829,20.0
2616,event_002616.csv,0.0,39.98524,-92.0,-39.98524,-32.0,0.0,39.52387,-4.0,-39.52387,-40.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-96.0,23.80659,23.806600000000003,0.0,-7.93553,-48.0
2617,event_002617.csv,0.0,39.98524,-88.0,-39.98524,140.0,0.0,39.52387,-72.0,-39.52387,-100.0,158.5568,39.5239,112.0,-79.35527,28.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2618,event_002618.csv,0.0,39.98524,-24.0,-39.98524,-92.0,0.0,39.52387,-96.0,-39.52387,-100.0,138.71800000000002,59.36269999999999,20.0,-59.51647000000001,-84.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
2619,event_002619.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,-60.0,-39.52387,-48.0,118.8792,79.20150000000001,12.0,-118.8792,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,24.0
2620,event_002620.csv,0.0,39.98524,-48.0,-39.98524,-100.0,0.0,39.52387,-72.0,-39.52387,-4.0,138.71800000000002,59.36269999999999,-48.0,-59.51647000000001,44.0,23.80659,23.806600000000003,0.0,-7.93553,-60.0
2621,event_002621.csv,0.0,39.98524,-60.0,-39.98524,-80.0,0.0,39.52387,-68.0,-39.52387,-72.0,118.8792,118.8792,148.0,-79.35533,172.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2622,event_002622.csv,0.0,39.98524,-96.0,-39.98524,-20.0,0.0,39.52387,-88.0,-39.52387,-52.0,118.8792,79.20150000000001,16.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-7.93553,4.0
2623,event_002623.csv,0.0,39.98524,-88.0,-39.98524,-12.0,0.0,39.52387,-56.0,-39.52387,-4.0,158.5568,39.5239,-88.0,-119.03293000000001,180.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2624,event_002624.csv,0.0,39.98524,-60.0,-39.98524,136.0,0.0,39.52387,-100.0,-39.52387,-64.0,158.5568,39.5239,-48.0,-119.03293000000001,40.0,23.80659,23.806600000000003,0.0,-15.871058999999999,16.0
2625,event_002625.csv,0.0,39.98524,-80.0,-39.98524,-76.0,0.0,39.52387,-32.0,-39.52387,-100.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-68.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
2626,event_002626.csv,0.0,39.98524,-84.0,-39.98524,44.0,0.0,39.52387,-88.0,-39.52387,-92.0,158.5568,39.5239,20.0,-79.35527,-84.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-100.0
2627,event_002627.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,56.0,-39.52387,-76.0,118.8792,79.20150000000001,-92.0,-39.67766999999999,-36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,16.0
2628,event_002628.csv,0.0,39.98524,-68.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-52.0,118.8792,79.20150000000001,16.0,-39.67766999999999,-44.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2629,event_002629.csv,0.0,39.98524,-88.0,-39.98524,-36.0,0.0,39.52387,-64.0,-39.52387,-52.0,118.8792,118.8792,8.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2630,event_002630.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,-84.0,-39.52387,-48.0,118.8792,118.8792,140.0,-79.35533,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2631,event_002631.csv,0.0,39.98524,-76.0,-39.98524,-96.0,0.0,39.52387,-96.0,-39.52387,24.0,118.8792,79.20150000000001,4.0,-39.67766999999999,-64.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2632,event_002632.csv,0.0,39.98524,-60.0,-39.98524,-68.0,0.0,39.52387,-64.0,-39.52387,-100.0,118.8792,79.20150000000001,-80.0,-79.35533,156.0,23.80659,23.806600000000003,0.0,-7.93553,-20.0
2633,event_002633.csv,0.0,39.98524,-92.0,-39.98524,-20.0,0.0,39.52387,8.0,-39.52387,-60.0,158.5568,39.5239,20.0,-119.03293000000001,40.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2634,event_002634.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-36.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-76.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2635,event_002635.csv,0.0,39.98524,-96.0,-39.98524,-24.0,0.0,39.52387,-76.0,-39.52387,-64.0,158.5568,79.20159999999998,12.0,-119.03293000000001,88.0,23.80659,23.806600000000003,0.0,-7.93553,-60.0
2636,event_002636.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-92.0,-39.52387,48.0,158.5568,39.5239,-40.0,-79.35527,-4.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
2637,event_002637.csv,0.0,39.98524,-88.0,-39.98524,-28.0,0.0,39.52387,-96.0,-39.52387,-100.0,118.8792,118.8792,104.0,-79.35533,32.0,23.80659,23.806600000000003,0.0,-7.93553,-72.0
2638,event_002638.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,-12.0,-39.52387,-96.0,118.8792,79.20150000000001,-100.0,-39.67766999999999,-56.0,23.80659,23.806600000000003,0.0,-23.80659,-40.0
2639,event_002639.csv,0.0,39.98524,-32.0,-39.98524,-92.0,0.0,39.52387,-44.0,-39.52387,-96.0,118.8792,39.67760000000001,-96.0,-39.67766999999999,-80.0,27.77436,19.83883,0.0,-11.903300000000002,-36.0
2640,event_002640.csv,0.0,39.98524,-64.0,-39.98524,156.0,0.0,39.52387,-48.0,-39.52387,20.0,118.8792,79.20150000000001,16.0,-79.35533,-8.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2641,event_002641.csv,0.0,39.98524,-60.0,-39.98524,-4.0,0.0,39.52387,-92.0,-39.52387,-52.0,118.8792,79.20150000000001,16.0,-39.67766999999999,-56.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
2642,event_002642.csv,0.0,39.98524,-92.0,-39.98524,88.0,0.0,39.52387,-68.0,-39.52387,-16.0,118.8792,79.20150000000001,-36.0,-39.67766999999999,-56.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2643,event_002643.csv,0.0,39.98524,-96.0,-39.98524,-4.0,0.0,39.52387,-64.0,-39.52387,-92.0,118.8792,118.8792,4.0,-79.35533,28.0,23.80659,23.806600000000003,0.0,-15.871058999999999,8.0
2644,event_002644.csv,0.0,39.98524,-80.0,-39.98524,-92.0,0.0,39.52387,-64.0,-39.52387,-92.0,118.8792,118.8792,200.0,-39.67766999999999,-92.0,23.80659,23.806600000000003,0.0,-15.871058999999999,8.0
2645,event_002645.csv,0.0,39.98524,-48.0,-39.98524,60.0,0.0,39.52387,-88.0,-39.52387,4.0,118.8792,79.20150000000001,16.0,-39.67766999999999,-20.0,15.87106,31.742130000000003,0.0,-15.87106,20.0
2646,event_002646.csv,0.0,39.98524,-80.0,-39.98524,64.0,0.0,39.52387,-68.0,-39.52387,-80.0,118.8792,118.8792,16.0,-79.35533,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,24.0
2647,event_002647.csv,0.0,39.98524,-96.0,-39.98524,-84.0,0.0,39.52387,-48.0,-39.52387,-52.0,118.8792,79.20150000000001,8.0,-79.35533,-8.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2648,event_002648.csv,0.0,39.98524,-96.0,-39.98524,-12.0,0.0,39.52387,0.0,-39.52387,-28.0,118.8792,79.20150000000001,8.0,-39.67766999999999,0.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2649,event_002649.csv,0.0,39.98524,-96.0,-39.98524,24.0,0.0,79.20153,112.0,-39.52387,-68.0,118.8792,79.20150000000001,16.0,-39.67766999999999,124.0,23.80659,23.806600000000003,0.0,-7.93553,-60.0
2650,event_002650.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,-100.0,118.8792,79.20150000000001,-64.0,-79.35533,40.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
2651,event_002651.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-24.0,-39.52387,-44.0,158.5568,79.20159999999998,108.0,-119.03293000000001,28.0,31.74213,15.871060000000003,0.0,-15.87107,-36.0
2652,event_002652.csv,0.0,39.98524,-88.0,-39.98524,-4.0,0.0,39.52387,-96.0,-39.52387,-44.0,118.8792,79.20150000000001,16.0,-79.35533,124.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2653,event_002653.csv,0.0,39.98524,-80.0,-39.98524,-100.0,0.0,39.52387,-88.0,-39.52387,-36.0,118.8792,79.20150000000001,16.0,-39.67766999999999,120.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2654,event_002654.csv,0.0,39.98524,-80.0,-39.98524,-44.0,0.0,39.52387,-64.0,-39.52387,-76.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-44.0,23.80659,23.806600000000003,0.0,-7.93553,-60.0
2655,event_002655.csv,0.0,39.98524,-92.0,-39.98524,-44.0,0.0,39.52387,-56.0,-39.52387,-100.0,118.8792,79.20150000000001,24.0,-39.67766999999999,-92.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2656,event_002656.csv,0.0,39.98524,-80.0,-39.98524,-28.0,0.0,39.52387,-48.0,-39.52387,28.0,118.8792,118.8792,-40.0,-39.67766999999999,-60.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2657,event_002657.csv,0.0,39.98524,-80.0,-39.98524,-8.0,0.0,39.52387,-68.0,-39.52387,-48.0,118.8792,79.20150000000001,12.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,8.0
2658,event_002658.csv,0.0,39.98524,-88.0,-39.98524,-20.0,0.0,39.52387,-32.0,-39.52387,-44.0,118.8792,79.20150000000001,12.0,-39.67766999999999,-80.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
2659,event_002659.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-100.0,-39.52387,88.0,158.5568,39.5239,-60.0,-79.35527,-76.0,23.80659,31.742130000000003,12.0,-7.93553,-40.0
2660,event_002660.csv,0.0,39.98524,-100.0,0.0,-92.0,0.0,39.52387,-64.0,-39.52387,-80.0,158.5568,39.5239,-80.0,-79.35527,-56.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2661,event_002661.csv,0.0,39.98524,-56.0,-39.98524,64.0,0.0,39.52387,-100.0,-39.52387,56.0,118.8792,79.20150000000001,8.0,-79.35533,-96.0,27.77436,27.77436,0.0,-11.903300000000002,-64.0
2662,event_002662.csv,0.0,39.98524,-64.0,0.0,-100.0,0.0,39.52387,-64.0,-39.52387,-100.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-84.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2663,event_002663.csv,0.0,39.98524,-80.0,0.0,-100.0,0.0,39.52387,-48.0,-39.52387,-68.0,118.8792,118.8792,8.0,-79.35533,28.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2664,event_002664.csv,0.0,39.98524,-60.0,-39.98524,64.0,0.0,39.52387,-84.0,-39.52387,-64.0,118.8792,79.20150000000001,-52.0,-39.67766999999999,-72.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2665,event_002665.csv,0.0,39.98524,-64.0,-39.98524,200.0,0.0,39.52387,-92.0,-39.52387,-16.0,118.8792,79.20150000000001,-52.0,-39.67766999999999,-76.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2666,event_002666.csv,0.0,39.98524,-76.0,-39.98524,-80.0,0.0,39.52387,-84.0,-39.52387,-96.0,158.5568,39.5239,-28.0,-79.35527,-16.0,27.77436,19.83883,0.0,-11.903300000000002,-64.0
2667,event_002667.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-48.0,-39.52387,-92.0,158.5568,39.5239,-80.0,-79.35527,-36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2668,event_002668.csv,0.0,39.98524,-96.0,-39.98524,28.0,0.0,39.52387,-32.0,-39.52387,-92.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-76.0,31.74213,15.871060000000003,0.0,-15.87107,-36.0
2669,event_002669.csv,0.0,39.98524,-92.0,-39.98524,-20.0,0.0,39.52387,-40.0,-39.52387,-84.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-20.0,23.80659,23.806600000000003,0.0,-23.80659,20.0
2670,event_002670.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-60.0,118.8792,79.20150000000001,-32.0,-79.35533,172.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2671,event_002671.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-100.0,118.8792,79.20150000000001,-96.0,-39.67766999999999,-56.0,23.80659,31.742130000000003,0.0,-15.871058999999999,-40.0
2672,event_002672.csv,0.0,39.98524,-96.0,-39.98524,-92.0,0.0,39.52387,-64.0,-39.52387,-92.0,118.8792,79.20150000000001,24.0,-39.67766999999999,-84.0,27.77436,19.83883,0.0,-19.838829,-28.0
2673,event_002673.csv,0.0,39.98524,-100.0,-39.98524,104.0,0.0,39.52387,-44.0,-39.52387,-72.0,118.8792,79.20150000000001,12.0,-79.35533,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2674,event_002674.csv,0.0,39.98524,-80.0,-39.98524,156.0,0.0,39.52387,-88.0,-39.52387,-28.0,118.8792,79.20150000000001,16.0,-79.35533,172.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
2675,event_002675.csv,0.0,39.98524,-92.0,-39.98524,-20.0,0.0,39.52387,-88.0,-39.52387,-60.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-64.0
2676,event_002676.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,39.52387,-24.0,-39.52387,4.0,118.8792,118.8792,160.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2677,event_002677.csv,0.0,39.98524,-96.0,-39.98524,92.0,0.0,39.52387,-56.0,-39.52387,-92.0,118.8792,118.8792,192.0,-79.35533,44.0,31.74213,15.871060000000003,0.0,-15.87107,-76.0
2678,event_002678.csv,0.0,39.98524,-92.0,-39.98524,-68.0,0.0,39.52387,-96.0,-39.52387,-36.0,118.8792,79.20150000000001,64.0,-79.35533,-8.0,15.87106,31.742130000000003,0.0,-7.935529,-40.0
2679,event_002679.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-68.0,-39.52387,-88.0,118.8792,79.20150000000001,72.0,-79.35533,128.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-16.0
2680,event_002680.csv,0.0,39.98524,-100.0,-39.98524,-92.0,0.0,79.20153,-40.0,-39.52387,12.0,118.8792,79.20150000000001,-8.0,-39.67766999999999,-76.0,23.80659,23.806600000000003,0.0,-7.93553,-40.0
2681,event_002681.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,-84.0,-39.52387,-80.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-56.0,31.74213,15.871060000000003,0.0,-15.87107,-16.0
2682,event_002682.csv,0.0,39.98524,-84.0,-39.98524,180.0,0.0,39.52387,-80.0,-39.52387,-100.0,118.8792,118.8792,8.0,-79.35533,36.0,15.87106,31.742130000000003,0.0,-23.806591,24.0
2683,event_002683.csv,0.0,39.98524,-92.0,-39.98524,32.0,0.0,39.52387,-100.0,-39.52387,-64.0,118.8792,79.20150000000001,-60.0,-39.67766999999999,-20.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-48.0
2684,event_002684.csv,0.0,39.98524,-96.0,-39.98524,-68.0,0.0,39.52387,-56.0,-39.52387,-68.0,118.8792,356.7913,108.0,-79.35533,24.0,23.80659,23.806600000000003,0.0,-15.871058999999999,16.0
2685,event_002685.csv,0.0,39.98524,-88.0,-39.98524,176.0,0.0,39.52387,-96.0,-39.52387,-92.0,118.8792,79.20150000000001,200.0,-39.67766999999999,-92.0,31.74213,15.871060000000003,0.0,-23.806599,20.0
2686,event_002686.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-84.0,-39.52387,-96.0,118.8792,79.20150000000001,16.0,-39.67766999999999,-36.0,15.87106,31.742130000000003,0.0,-15.87106,-40.0
2687,event_002687.csv,0.0,39.98524,-76.0,-39.98524,-24.0,0.0,39.52387,-100.0,-39.52387,-80.0,118.8792,79.20150000000001,96.0,-39.67766999999999,-32.0,23.80659,23.806600000000003,0.0,-7.93553,-48.0
2688,event_002688.csv,0.0,39.98524,-76.0,-39.98524,-100.0,0.0,39.52387,-64.0,-39.52387,-92.0,158.5568,39.5239,12.0,-79.35527,-4.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2689,event_002689.csv,0.0,39.98524,4.0,-39.98524,-32.0,0.0,39.52387,-84.0,-39.52387,-88.0,118.8792,79.20150000000001,12.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2690,event_002690.csv,0.0,39.98524,-88.0,-39.98524,20.0,0.0,39.52387,-96.0,-39.52387,-20.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-76.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2691,event_002691.csv,0.0,39.98524,-100.0,-39.98524,-96.0,0.0,79.20153,-84.0,-39.52387,-24.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-56.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2692,event_002692.csv,0.0,39.98524,-92.0,-39.98524,-84.0,0.0,39.52387,56.0,-39.52387,-28.0,118.8792,79.20150000000001,-36.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-7.93553,-68.0
2693,event_002693.csv,0.0,39.98524,-100.0,-39.98524,-88.0,0.0,39.52387,-100.0,-39.52387,-16.0,118.8792,79.20150000000001,148.0,-39.67766999999999,-24.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2694,event_002694.csv,0.0,39.98524,-68.0,0.0,-100.0,0.0,39.52387,-36.0,-39.52387,-48.0,118.8792,118.8792,12.0,-118.8792,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2695,event_002695.csv,0.0,39.98524,-80.0,-39.98524,12.0,0.0,39.52387,-96.0,-39.52387,-28.0,118.8792,79.20150000000001,16.0,-39.67766999999999,-20.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2696,event_002696.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,-36.0,-39.52387,-88.0,118.8792,79.20150000000001,-88.0,-79.35533,-56.0,15.87106,31.742130000000003,0.0,-15.87106,-24.0
2697,event_002697.csv,0.0,39.98524,-80.0,-39.98524,148.0,0.0,39.52387,-80.0,-39.52387,-84.0,118.8792,118.8792,-20.0,-79.35533,-36.0,23.80659,23.806600000000003,0.0,-7.93553,-100.0
2698,event_002698.csv,0.0,39.98524,-88.0,-39.98524,76.0,0.0,39.52387,-52.0,-39.52387,144.0,138.71800000000002,59.36269999999999,-92.0,-59.51647000000001,80.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2699,event_002699.csv,0.0,39.98524,-60.0,0.0,-100.0,0.0,39.52387,-72.0,-39.52387,-60.0,118.8792,79.20150000000001,144.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-7.93553,-64.0
2700,event_002700.csv,0.0,39.98524,-56.0,-39.98524,-84.0,0.0,39.52387,-72.0,-39.52387,-84.0,118.8792,118.8792,64.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-7.93553,-92.0
2701,event_002701.csv,0.0,39.98524,-100.0,-39.98524,-60.0,0.0,39.52387,-76.0,-39.52387,-28.0,118.8792,79.20150000000001,120.0,-39.67766999999999,-60.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2702,event_002702.csv,0.0,39.98524,-64.0,-39.98524,-52.0,0.0,39.52387,-96.0,-39.52387,76.0,118.8792,79.20150000000001,16.0,-39.67766999999999,-8.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2703,event_002703.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,39.52387,-80.0,-39.52387,164.0,158.5568,39.5239,-72.0,-119.03293000000001,120.0,15.87106,31.742130000000003,0.0,-15.87106,-36.0
2704,event_002704.csv,0.0,79.97047,-92.0,-39.98524,-100.0,0.0,39.52387,-40.0,-39.52387,-92.0,118.8792,118.8792,16.0,-79.35533,36.0,31.74213,15.871060000000003,0.0,-15.87107,20.0
2705,event_002705.csv,0.0,39.98524,-24.0,0.0,-100.0,0.0,39.52387,-32.0,-39.52387,28.0,118.8792,79.20150000000001,68.0,-39.67766999999999,-100.0,31.74213,15.871060000000003,0.0,-15.87107,8.0
2706,event_002706.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-84.0,-39.52387,-16.0,118.8792,79.20150000000001,-52.0,-39.67766999999999,-8.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2707,event_002707.csv,0.0,39.98524,-56.0,0.0,-100.0,0.0,39.52387,-68.0,-39.52387,-24.0,118.8792,118.8792,20.0,-39.67766999999999,-68.0,23.80659,23.806600000000003,0.0,-15.871058999999999,16.0
2708,event_002708.csv,0.0,39.98524,-72.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-60.0,118.8792,79.20150000000001,-72.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
2709,event_002709.csv,0.0,39.98524,-96.0,-39.98524,-84.0,0.0,39.52387,-8.0,-39.52387,-92.0,158.5568,79.20159999999998,64.0,-119.03293000000001,168.0,23.80659,23.806600000000003,0.0,-15.871058999999999,28.0
2710,event_002710.csv,0.0,39.98524,-88.0,-39.98524,16.0,0.0,39.52387,-60.0,-39.52387,-72.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-4.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2711,event_002711.csv,0.0,39.98524,-96.0,-39.98524,-68.0,0.0,39.52387,-32.0,-39.52387,-84.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-84.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2712,event_002712.csv,0.0,39.98524,-76.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-76.0,158.5568,39.5239,-36.0,-79.35527,-68.0,31.74213,15.871060000000003,0.0,-23.806599,-84.0
2713,event_002713.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,39.52387,-64.0,-39.52387,-84.0,118.8792,79.20150000000001,-48.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-7.93553,20.0
2714,event_002714.csv,0.0,39.98524,-92.0,-39.98524,112.0,0.0,79.20153,-92.0,-39.52387,-40.0,118.8792,79.20150000000001,-64.0,-39.67766999999999,40.0,23.80659,23.806600000000003,0.0,-7.93553,-48.0
2715,event_002715.csv,0.0,39.98524,-92.0,-39.98524,-96.0,0.0,39.52387,16.0,-39.52387,-68.0,118.8792,79.20150000000001,0.0,-79.35533,128.0,23.80659,23.806600000000003,0.0,-7.93553,-100.0
2716,event_002716.csv,0.0,39.98524,-84.0,-39.98524,-96.0,0.0,39.52387,-100.0,-39.52387,-96.0,158.5568,39.5239,20.0,-79.35527,-16.0,23.80659,23.806600000000003,0.0,-7.93553,-80.0
2717,event_002717.csv,0.0,39.98524,-52.0,-39.98524,64.0,0.0,39.52387,-92.0,-39.52387,-56.0,118.8792,79.20150000000001,12.0,-39.67766999999999,-96.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
